index,log_return
DAX,0.009327463921920076
DAX,0.002091398940633744
DAX,-0.0068087059099754
DAX,0.009725854056781627
DAX,-0.004180785552070282
DAX,0.013082827211375157
DAX,-7.882193268667303e-4
DAX,-0.01311653771699177
DAX,0.005507412852345606
DAX,0.005511854579484049
DAX,-0.0021999414138041836
DAX,0.002597838905668192
DAX,0.00568586766425574
DAX,0.0014493461862309554
DAX,0
DAX,0
DAX,3.376879852369614e-4
DAX,0.0032166217811985076
DAX,-0.004533677264999708
DAX,3.151058925093507e-4
DAX,-0.001605210397880039
DAX,-0.00646983204262168
DAX,-2.887786416284583e-4
DAX,-0.0017865045641633523
DAX,0
DAX,0.001850043020835601
DAX,0.0014602713619939007
DAX,0.006874380445767092
DAX,0.003881834880065115
DAX,-0.00253663689020738
DAX,0.0014690627793877602
DAX,-0.001594919463115883
DAX,-0.00121361322392014
DAX,-0.0060038156517380915
DAX,-0.00892558150222015
DAX,0.02507372614980973
DAX,0.0017958564176152256
DAX,0.010495119079944316
DAX,-0.0010311127964578817
DAX,0.011627843540857495
DAX,0.004374099736871949
DAX,-0.007098904623694358
DAX,-0.00373576211612178
DAX,0
DAX,0.00753512717369565
DAX,-0.004510922898889195
DAX,0.0013282022598074669
DAX,-0.008046190264431121
DAX,0.002884665763712973
DAX,-0.0012847728278253061
DAX,0
DAX,-0.002428815663908072
DAX,0.0026523730212734483
DAX,-0.005441023848636465
DAX,0.0040541619042901225
DAX,-0.007707427023610467
DAX,0.004709041662343653
DAX,-0.004427113270287362
DAX,0
DAX,0.00145911819673008
DAX,-0.0031688241545071868
DAX,9.426747256893973e-4
DAX,-0.005567294163801202
DAX,0.001020726505589833
DAX,-0.0065507259767773815
DAX,0.0017954810013849744
DAX,-5.867391429332347e-4
DAX,0.0028166227705376436
DAX,-3.4093427358786705e-5
DAX,0.009422240652275406
DAX,-0.0036768893920742754
DAX,-0.0016963724324956335
DAX,-0.00834837072379006
DAX,0.004486891363965018
DAX,-0.0056117669325996935
DAX,-0.010845196137813328
DAX,0.0023478861072004416
DAX,-9.627164333277814e-4
DAX,-0.0017664279463076482
DAX,-0.018261620408868088
DAX,-0.027894188691588617
DAX,8.346438128174181e-4
DAX,-0.010501782985584582
DAX,-0.008590011158499743
DAX,-0.0058402536705291245
DAX,0.002735878208301527
DAX,-3.7094740391221053e-4
DAX,0.012560076631152427
DAX,-0.009460715630883628
DAX,-0.008487401948823236
DAX,-0.0021035606462322136
DAX,0.0027996235685903105
DAX,0.009478978395461971
DAX,-0.004236811034623388
DAX,-0.003783251107695607
DAX,-0.020690760719792457
DAX,-0.011183618986222287
DAX,-0.008696657861861742
DAX,4.908768062399728e-4
DAX,0.007417710985523095
DAX,-0.003467187221259832
DAX,-0.014831981562387141
DAX,-0.0037475395476361715
DAX,-0.01127461146958997
DAX,0.013820282751451212
DAX,-0.02989277302485276
DAX,-0.01420166289795307
DAX,0.00753965614985328
DAX,0.027421876478060537
DAX,0.0023519269293131905
DAX,0.006741760679299293
DAX,-0.008882644792517902
DAX,-6.002698096120279e-4
DAX,0.018539992774487313
DAX,-0.005957251564425025
DAX,0.0025639537957667666
DAX,-0.0012681402636621055
DAX,-0.0084168650229865891
DAX,0.0021436094909775857
DAX,0.0020279338386156253
DAX,0.045542244251461333
DAX,-0.01333231556659776
DAX,0.009321786476712725
DAX,-0.0098408132498905
DAX,0.01328296354686332
DAX,-0.021847713705552097
DAX,-0.005757282129796232
DAX,-0.009207259172399307
DAX,-0.0041831281119385794
DAX,-0.01683028672923002
DAX,-0.019808849761357616
DAX,0.0018887912632798824
DAX,-0.00930295952087127
DAX,0.009942989725195778
DAX,-0.006330695863435091
DAX,-0.05079364735762537
DAX,0.013563347351368793
DAX,0.009187418008235295
DAX,0.008129364121584442
DAX,-0.006012563320022155
DAX,0.0027229613729243597
DAX,0.020644627733819417
DAX,-0.012093434553753949
DAX,-1.1005110509298291e-4
DAX,0.0029054113940115913
DAX,0.014685671456413285
DAX,0.016954783458738534
DAX,-0.005564028840844208
DAX,0.009615906302786652
DAX,0.01175067635101904
DAX,0.003369381028099372
DAX,0.0016804427816765235
DAX,-0.01866192710733778
DAX,-0.009761115303540758
DAX,-0.0025878092491489948
DAX,-0.00487195289602652
DAX,6.069229866184093e-4
DAX,-0.00864622114685785
DAX,0.00965694160700151
DAX,0.0019310026016705409
DAX,0.013963929282901875
DAX,0.004391686677527489
DAX,-0.0035899559564584464
DAX,0.0212581560698802
DAX,-3.1776192117758274e-4
DAX,4.474316525538613e-4
DAX,0.005037598560604473
DAX,0
DAX,-0.004460772062442
DAX,0.002892073405315488
DAX,-0.01577132831138954
DAX,0.002006360703208474
DAX,-0.008723452576476965
DAX,0.006323215335340308
DAX,0.004369894693029339
DAX,0.010036476740277852
DAX,0.0010996333507782006
DAX,-0.01216298889514201
DAX,0.0016542600960266897
DAX,-0.0028787353453559278
DAX,-0.004445575379105396
DAX,-0.008479527895728187
DAX,-0.0015609694463027005
DAX,-0.01584649317177137
DAX,-0.00267131205227847
DAX,9.273142059606133e-4
DAX,0.0010481153480556235
DAX,-0.0013999873785367448
DAX,-0.0033625554539566337
DAX,0.0155047089017074
DAX,0.014503830358707169
DAX,0.002290695384851502
DAX,0.004022328331020767
DAX,0
DAX,0
DAX,0.013302869395875529
DAX,-0.0010926736999583334
DAX,-0.004792098008991668
DAX,0
DAX,0
DAX,-2.5353733473057276e-4
DAX,0.010342678230825271
DAX,-0.0018420718850440884
DAX,-0.008286070571118236
DAX,-0.0060440872902903856
DAX,-0.004483254323810145
DAX,0.007545723864352283
DAX,-0.015512947552051565
DAX,0.011017236382792096
DAX,0.018563809471702067
DAX,0.01655754575765135
DAX,-0.005630781181448467
DAX,5.086955140531023e-5
DAX,0.0050422993114651125
DAX,0.008008889717566052
DAX,-0.013948144212784244
DAX,0.0027392314871392625
DAX,-0.008803608878474405
DAX,0.006954974022676393
DAX,8.64392182767781e-4
DAX,0.010295979234099695
DAX,-0.0038998685420205416
DAX,0.013648900778721862
DAX,0.0062510096809751
DAX,0.01708730117645767
DAX,0.0018354874055625805
DAX,-0.004704859909907416
DAX,0.002242590643459837
DAX,0.009855101310722278
DAX,-0.005700122121796744
DAX,0.015214291069791698
DAX,-0.014026858329185578
DAX,0.0028718712584483185
DAX,0.008746017129714284
DAX,0.007393749024938192
DAX,-0.002313611185738828
DAX,-0.012776203749493276
DAX,-0.0031229166941495233
DAX,0.005454207941426676
DAX,0.010808069351267185
DAX,0.006733153316380437
DAX,0.0059478545910769025
DAX,-0.006474193737133962
DAX,-0.0029739886964780787
DAX,4.093000137221654e-4
DAX,0.009514830873668827
DAX,0.005647051776789
DAX,0.0015001214000466775
DAX,-0.003406242612389559
DAX,-0.011720896296754832
DAX,0.009611747083553225
DAX,-0.002801492436693487
DAX,-0.006236026804711036
DAX,0.003939652299265083
DAX,-0.005799688140662722
DAX,-0.01793560803230266
DAX,-0.002048469048147181
DAX,0.008144819598561455
DAX,-0.002072079035903699
DAX,0.0023960161949280103
DAX,0.004739061776870036
DAX,0.006817762039704972
DAX,-0.005827314407708007
DAX,-0.004063491584267726
DAX,-0.007802630430661253
DAX,7.842144082040469e-4
DAX,0.005580291089185737
DAX,-0.007850165530408466
DAX,0.002131173585577983
DAX,0
DAX,0
DAX,0.008054895833416805
DAX,0.0020379568922783945
DAX,-1.6718314355185172e-4
DAX,0.002373768008342067
DAX,0.005044888722413332
DAX,-0.004205280609280206
DAX,-0.008109888915548227
DAX,0.008080127630810986
DAX,-0.014376574037399404
DAX,-0.007576804058662847
DAX,-0.004231558818388125
DAX,-0.003495062425988513
DAX,-0.007558168358501228
DAX,0.005071757912817103
DAX,0.0031729205496337435
DAX,-0.007429491233038338
DAX,0.005515896772598815
DAX,-0.006862548570160759
DAX,-0.0062255273245376596
DAX,0.005427800494382575
DAX,-0.0018514453059719222
DAX,0.012031748895676124
DAX,0.0018537727738426124
DAX,-0.0022457687119043484
DAX,-0.0012137114083100992
DAX,-0.006837728164046564
DAX,-0.007824213014160097
DAX,0
DAX,0.004558136450965427
DAX,-0.003351375958414108
DAX,0.00895529296634505
DAX,-0.0036232035513434793
DAX,0.00984514283683925
DAX,-0.0036621426713459664
DAX,0
DAX,-9.960650110303853e-4
DAX,0.0018069406167771289
DAX,0.00124574667316776
DAX,0.004839365461510077
DAX,0.01358470282640019
DAX,8.425715781514006e-4
DAX,0.010419098614722915
DAX,0
DAX,0.003660635071217615
DAX,3.499105984478609e-4
DAX,-0.001109459889953229
DAX,0.0031767696000587525
DAX,-0.005018697132973738
DAX,0.003366376846593626
DAX,0.005980398393770063
DAX,6.302292299223164e-4
DAX,-0.004349000301670218
DAX,7.094043665761052e-4
DAX,0.004340038890876873
DAX,0.007509157901753581
DAX,-0.005434254951070507
DAX,-0.0012456008990076215
DAX,-0.0015120807519618865
DAX,-5.713023787868559e-4
DAX,-0.001509336355539458
DAX,0.006369691789762057
DAX,0.01963408537994658
DAX,0.033439046011901195
DAX,-1.501255218987027e-4
DAX,0.005755331791250222
DAX,-0.0012281275919491827
DAX,0.005030172250684004
DAX,-0.0046980971100979655
DAX,0.012231761091819695
DAX,0.003127347716625661
DAX,-0.004719334507294189
DAX,-0.002834641523264239
DAX,0.003972814768831968
DAX,0.0011368792798484724
DAX,0.015653011935349032
DAX,-0.0072702863206420285
DAX,-0.00751453965918557
DAX,-0.00481454043030583
DAX,-1.809969646814423e-4
DAX,-0.002729893460893921
DAX,0.021364124905086136
DAX,0.002076062037871428
DAX,0.005133960183546198
DAX,0.004341641173242158
DAX,-0.004641023165513026
DAX,-0.0030684808867722157
DAX,0.0159883376099588
DAX,0.007430521271455507
DAX,0.004704193831806276
DAX,-0.007458561242734472
DAX,0.008011156892333346
DAX,0.005996318343018498
DAX,0.0038675766787024516
DAX,-0.014680688895983665
DAX,-0.008440732625666567
DAX,0.007455712190681553
DAX,0.00415355113205619
DAX,-0.013142008875265726
DAX,0.009978715055235409
DAX,0.01042962229480931
DAX,0.001201624409108673
DAX,-0.004258802198907156
DAX,0.002575086437111353
DAX,-0.004260787000170808
DAX,-0.00484396418473724
DAX,-0.017087847709062128
DAX,-0.004507768183022337
DAX,7.485069962182249e-5
DAX,-0.001166168413453439
DAX,0.003259716565984092
DAX,-0.002740657175542751
DAX,-0.008833875279299023
DAX,0.005280693107696886
DAX,0.01176864053479526
DAX,0.019972507902147663
DAX,-3.3292238534277227e-4
DAX,-0.011780573180859477
DAX,0.0013678165470878904
DAX,-0.006307505512184705
DAX,0.012732194980096865
DAX,6.318521571777436e-4
DAX,-0.0034722801831253897
DAX,6.598240708596141e-4
DAX,0.0053410870205814025
DAX,0.007537417832214946
DAX,0.019681121592077234
DAX,0.010404525825481395
DAX,-0.001073747481513648
DAX,0.011857432209703875
DAX,-0.0031950417118760377
DAX,-0.0025763770078413182
DAX,-0.0022529113784880276
DAX,-0.002127687006511122
DAX,0.013890598373631163
DAX,0.004433481720146351
DAX,0.0023002187484910367
DAX,-0.0034720207988172365
DAX,0.008916369347524725
DAX,0.017218644672445618
DAX,-0.0108281312749131
DAX,-0.006048783263373248
DAX,-0.0038046660333403313
DAX,0.0061983820902307574
DAX,0.005496974003276795
DAX,0.0017080001926517469
DAX,0.008611551421475154
DAX,-8.627672786491438e-5
DAX,-0.014056592046040506
DAX,-0.02134822829741785
DAX,-0.0030588288400938833
DAX,0.016422320339287644
DAX,-0.010160521802053367
DAX,8.411844372189783e-4
DAX,6.180668549507574e-4
DAX,0.011861789195258385
DAX,0.011157723645577614
DAX,0
DAX,0.0028074188273368513
DAX,-0.00186108459453234
DAX,-0.025301350385838077
DAX,0.0037694413943238896
DAX,0.004162941127290427
DAX,0.010429355081972364
DAX,-0.006117419547902395
DAX,0.003338754584169127
DAX,4.04383916877528e-4
DAX,0.017790842161403895
DAX,0.00476904040986069
DAX,0.013500486502639242
DAX,-0.004846570383235934
DAX,0.0044189076475245476
DAX,0.0179631880355947
DAX,2.9082314695601165e-4
DAX,-4.986057609160257e-4
DAX,-7.714819996766213e-4
DAX,-0.016664333997647544
DAX,6.811365378348177e-4
DAX,0.006790633434919453
DAX,0.0049921127962466215
DAX,0.015390799642197578
DAX,-0.0020128278783615164
DAX,0.011559559168317928
DAX,0.008321360675187305
DAX,0
DAX,0.017386789236611345
DAX,-0.013229580043707851
DAX,-0.0032642818802233386
DAX,0.011447400425941725
DAX,0
DAX,0.00853443769413676
DAX,-0.010949458156980004
DAX,-0.007244436674082915
DAX,-0.005828171244287776
DAX,0.0019435040466236656
DAX,2.2472162609615058e-5
DAX,0.0013922887430198165
DAX,-0.020879819619875072
DAX,-0.018356691871923972
DAX,0.004043402148332395
DAX,-0.016636542152627474
DAX,0.006966732606101811
DAX,0.0010180935320271978
DAX,-0.016148291757001054
DAX,-0.0117059074620194
DAX,0.015952582016715837
DAX,-0.00786555970654774
DAX,0.01795547167424636
DAX,-0.0025164819240587485
DAX,0.015561352538989399
DAX,0.016550509874719455
DAX,-0.004901163776775394
DAX,9.940609119669472e-4
DAX,-0.021740540099716463
DAX,0.0031861890359711946
DAX,-0.023020542367450495
DAX,0.002126503895736316
DAX,0.00799814510351544
DAX,0.0015391446151522554
DAX,-0.0051650124519948765
DAX,-0.0032488688419663792
DAX,0.013599287228713192
DAX,0.0021284783326653367
DAX,0.012584109437723557
DAX,-0.013239985406985132
DAX,-0.012159766602703253
DAX,0.002643486391467506
DAX,0.012511064976835632
DAX,-0.027161491195257556
DAX,-0.0036409762628675122
DAX,0.013358835708614934
DAX,-0.022133177972323843
DAX,-0.01889704873371192
DAX,0.012680018481420738
DAX,0.01568018227520086
DAX,0.026307802956349498
DAX,-0.003123835506824525
DAX,-0.0035159857876734444
DAX,0.0030642189481462456
DAX,-0.010704247579318106
DAX,0.031613691651766716
DAX,0.004374120135335237
DAX,-0.0049689314616645774
DAX,-0.003539286966619186
DAX,-0.009328477910853837
DAX,-0.00460789306840647
DAX,0.005219743842616223
DAX,0.009877747771513016
DAX,-0.00863651440496499
DAX,-1.6789635237979614e-4
DAX,0.011002680736584995
DAX,-0.0022629981901287864
DAX,-0.00508963566190969
DAX,-0.004172571436427114
DAX,0
DAX,0
DAX,0.015838404036568277
DAX,0.0035763613376184064
DAX,0.008059376358131127
DAX,2.7691085690185763e-4
DAX,0.00978772636942945
DAX,-0.006158665465595461
DAX,0.0018073464496195539
DAX,-0.007681138405847169
DAX,0.006203876447288385
DAX,0.0029117753271946014
DAX,-0.011096468108387861
DAX,9.11581183774719e-5
DAX,1.4583570721969115e-4
DAX,0.010751280886990544
DAX,-0.0042694465561805995
DAX,0.014687772471432069
DAX,0.006944811988365022
DAX,-0.008525458775072013
DAX,0.006542972301426953
DAX,0.006288702646748607
DAX,-0.0022126883021600053
DAX,-0.00881974648449414
DAX,0.003531015795742879
DAX,-0.0072401857094521365
DAX,-0.0066392596630711325
DAX,0.010120913008354812
DAX,0.0029759274951974275
DAX,0
DAX,0.004132870144032023
DAX,0.006900247894254757
DAX,-0.0021360612560979153
DAX,-0.006147306591603059
DAX,-0.003742226589475604
DAX,-0.0030414137020463765
DAX,0
DAX,-0.023023483754882206
DAX,-0.023327463322946145
DAX,0.0039406525982499
DAX,-0.015591562207721229
DAX,0.007995215315786675
DAX,0.0035527679093510134
DAX,-0.011159947956381238
DAX,0.00312245609574109
DAX,0.01806499533505713
DAX,0.002179310377694689
DAX,-0.014802185805135388
DAX,0.005673900148926111
DAX,-0.005983545607353359
DAX,0.005820280681661187
DAX,-0.027986689401928076
DAX,0.001926736695515894
DAX,-0.007319245006623733
DAX,-0.012581163400631356
DAX,-0.007594867707158584
DAX,-0.022588076048608473
DAX,-0.01488045715200943
DAX,0.024155580956175385
DAX,0.013667255058951262
DAX,-0.013597429622513934
DAX,-0.0022918211027497374
DAX,0.010823601151372533
DAX,0.009939314732299193
DAX,-0.010631852664061584
DAX,0.009769770977418294
DAX,0.01024289923280453
DAX,-0.013211986126120717
DAX,-0.0016281481325230581
DAX,0.008709921424908302
DAX,-6.199764412275115e-4
DAX,0.010507007760254239
DAX,-0.010145714913828324
DAX,0.0013073746563154157
DAX,0.009442180214800434
DAX,0.015730096156511983
DAX,0.006359457518487827
DAX,0.0060751525496795
DAX,-0.0041827186506992985
DAX,0.0027214616629124273
DAX,0.010049254390591534
DAX,-0.001873061091267304
DAX,0.008872892527517521
DAX,-0.01274192967532912
DAX,-8.477652994249432e-4
DAX,0.008431544639089539
DAX,0.004316496760515449
DAX,0.014755280755642369
DAX,-0.0012772384196209604
DAX,-0.006488875633167483
DAX,0.005566425320704628
DAX,-0.0029694860454778376
DAX,-0.01002108375017135
DAX,0.002750130573388293
DAX,-0.0047191504294959875
DAX,-0.010522118966471235
DAX,2.811568686400557e-4
DAX,0.008542175903393682
DAX,0.006441014949463371
DAX,-0.00700327086505832
DAX,-0.003538771829157647
DAX,-0.014314783769919676
DAX,0.003721707778057763
DAX,0.00551452541388243
DAX,0.009565075281847678
DAX,0.017081210685058135
DAX,0.011411058164023392
DAX,-0.0044780852571381724
DAX,5.755839276405807e-4
DAX,-0.0097021615310135
DAX,0.005292997327018487
DAX,-0.010880962447617479
DAX,-0.0071704753780643515
DAX,0.004443167455278638
DAX,0.004795465931830018
DAX,-0.010393108264096259
DAX,1.0669412890880693e-4
DAX,6.213830145035943e-4
DAX,-0.01823539765978344
DAX,0.005268956729188183
DAX,-0.015099143914933843
DAX,0.0014768940273850537
DAX,-0.019905938909568134
DAX,0.0038872458262901423
DAX,0.0027246525293133064
DAX,0.011759932560635249
DAX,-0.019013077677326476
DAX,-4.568962244588002e-4
DAX,0.0065273718945335815
DAX,-0.026567473238162338
DAX,-0.006858512145006711
DAX,0
DAX,-0.006830446228489775
DAX,-0.021438322958949742
DAX,0.00967312432701252
DAX,0.0062185091388850785
DAX,0.03521772320511656
DAX,0.018930664185506905
DAX,-0.007225315601151913
DAX,0.01693512473874762
DAX,0.004940151058733709
DAX,-0.010887366981562646
DAX,-0.012484676560457889
DAX,-0.006612523852144581
DAX,-0.0037962176050294187
DAX,-0.015524021705705436
DAX,0.0029906638386667335
DAX,-0.013333564050899034
DAX,0.00679102802141985
DAX,0.008384962230024141
DAX,0.01881641248834306
DAX,-0.0015897483985205256
DAX,0.0022288126752760956
DAX,-0.012795802545433882
DAX,0.010465121062541154
DAX,0.0038830675600956504
DAX,-0.012687729925245722
DAX,0.006371281608199231
DAX,0.01659977255296149
DAX,0.003466373474880249
DAX,-0.011683591247197192
DAX,0.008341565544499652
DAX,0.010073242852592503
DAX,0
DAX,-0.009642927616140167
DAX,-0.001176633910880005
DAX,0.0036878905240793616
DAX,-0.011466404173220424
DAX,-0.016162400183333932
DAX,0.00914411422661191
DAX,-0.0012247696582857218
DAX,-0.0026539487563685582
DAX,-0.007134743237921386
DAX,0.010182531570533056
DAX,-0.0056256881871408785
DAX,-0.0015460188210201051
DAX,0.012108264456642816
DAX,-0.009853637483367796
DAX,-0.0014421798477667505
DAX,-0.001071981971966541
DAX,-0.00868663911247338
DAX,-0.010204094170433749
DAX,0.007701199202178208
DAX,0.010743760472451616
DAX,0.006490595827056611
DAX,0.0075992150631922425
DAX,-0.0016003910109675251
DAX,0.00654490791108103
DAX,0.007347374551267757
DAX,0.0032160113478812073
DAX,-6.042971898505082e-4
DAX,0
DAX,0.004648907286548396
DAX,-0.006382934665156046
DAX,-0.010862950239864307
DAX,0.010944002005764555
DAX,-0.00877253213686629
DAX,-0.004951662797822809
DAX,0.0019218610297054644
DAX,-0.010396858241657054
DAX,0.0032800796381826794
DAX,-0.0023299885772310484
DAX,0.004213356283739936
DAX,-1.551951582224724e-4
DAX,-0.0010093560389535159
DAX,0.0021630438471797863
DAX,0.011612719877511697
DAX,-0.003290454902335627
DAX,0.0020302334061838125
DAX,-0.0028906056303032385
DAX,-0.013916350152623363
DAX,-0.018618167698539082
DAX,0.007246300918540808
DAX,-3.452834317989278e-4
DAX,0.006794920631256034
DAX,-0.0050253707145418505
DAX,-0.0019126308440239352
DAX,-9.181785169310368e-4
DAX,0.01110942456764982
DAX,-0.004395611473038109
DAX,0.01918239752957421
DAX,0.0034302054762901206
DAX,0.003795997464075602
DAX,-0.002501920798770285
DAX,0.014276513529673563
DAX,0.004597969168661455
DAX,-0.004050380903578897
DAX,0.004412232365154222
DAX,0.003358493899878191
DAX,-0.01103235401293841
DAX,0.0034173523987251534
DAX,-0.008201369268483992
DAX,-7.612160429945886e-5
DAX,-0.0026488314900569103
DAX,0.014294415368831042
DAX,-0.004170570343667747
DAX,-0.0054644944720787375
DAX,-0.0039011443657546107
DAX,0.013898251196434437
DAX,-0.004981336219109773
DAX,-0.010677407415579968
DAX,-0.011628065920173996
DAX,-0.013957188146669687
DAX,-0.005836936564820738
DAX,-0.019997779826241985
DAX,0.009829871174908553
DAX,-0.017429558551094668
DAX,0.024201509468249376
DAX,-0.013580049999376738
DAX,0.010435432251997032
DAX,-0.01833536112861694
DAX,0.0027594852685757774
DAX,-4.232654995997433e-4
DAX,-0.003068988987051394
DAX,-0.021972952560067854
DAX,4.0816854310588745e-4
DAX,-0.003648420866975541
DAX,-0.0089155184196645
DAX,0.0037331497063208445
DAX,0.015980239818836135
DAX,-0.018150558444909003
DAX,0.010530924800370954
DAX,0.015751587003853703
DAX,0.0035091586361127654
DAX,0.001990322527026614
DAX,0.0011073946262562526
DAX,0.0010607347339590463
DAX,-7.828144851748324e-4
DAX,0.005954167613005176
DAX,-0.004071398427896752
DAX,0
DAX,0
DAX,-0.014410005517760059
DAX,-0.005509825404926763
DAX,0.00587300140861176
DAX,0.016419214267894697
DAX,-0.004401684080187703
DAX,0.01434852813698195
DAX,0.010381427646644821
DAX,-0.002107201533768807
DAX,-0.0031171169665621446
DAX,0
DAX,0.009135772223905292
DAX,7.461111757203973e-4
DAX,-0.0018859867972233664
DAX,-0.006376751721452063
DAX,0.004654649347422578
DAX,0.00980575370875846
DAX,0.006682778748522861
DAX,0.010600414380316869
DAX,0.007634663624658421
DAX,-0.004959003105477925
DAX,0.008264037739685984
DAX,-0.009703888358807457
DAX,-0.0024875455876086816
DAX,-0.009343834705487575
DAX,0.0155964413838626
DAX,-0.006372587001745958
DAX,0.010660262358803152
DAX,0
DAX,-0.01925943904702219
DAX,0.0017170624561757284
DAX,0.005878515116831942
DAX,0.008843964364752089
DAX,0.009143998922662508
DAX,0.006340626516689445
DAX,0
DAX,0.010007338192553568
DAX,-0.008133555602633765
